payment_id,customer_id,amount,payment_method,timestamp
1524,688881,915.16,PayPal,2/11/2024 4:23
1525,423112,884.29,Debit Card,5/4/2024 0:18
1526,543403,105.03,Credit Card,1/30/2024 23:54
1527,779977,901.12,Credit Card,10/17/2023 0:46
1528,667279,337.62,PayPal,7/14/2024 1:28
1529,712297,441.11,PayPal,3/4/2024 1:27
1530,353968,859.69,PayPal,6/18/2024 1:41
1531,691726,496.78,PayPal,12/23/2023 10:41
1532,418596,11.57,Credit Card,12/3/2023 10:44
1533,114708,51.21,Debit Card,11/30/2023 12:56
1534,275285,479.49,Bank Transfer,3/27/2024 14:01
1535,87327,503.29,Debit Card,6/14/2024 22:30
1536,770881,680.7,Debit Card,1/11/2024 18:42
1537,56128,770.38,Debit Card,3/14/2024 21:09
1538,255475,183.89,Debit Card,4/28/2024 16:27
1539,322082,911.9,Credit Card,9/13/2023 9:50
1540,88774,673.46,Credit Card,1/9/2024 8:51
1541,636276,380.87,Debit Card,10/23/2023 11:38
1542,164762,447.13,Debit Card,7/14/2024 20:25
1543,902797,197.31,PayPal,12/26/2023 18:13
1544,520870,959.95,Bank Transfer,3/31/2024 16:25
1545,591423,519.27,PayPal,11/13/2023 20:56
1546,460640,856.91,Bank Transfer,2/9/2024 3:29
1547,726243,150.47,Credit Card,1/30/2024 23:49
1548,634952,970.03,Bank Transfer,12/19/2023 22:51
1549,579671,795.81,Bank Transfer,9/11/2023 9:09
1550,438725,389.48,PayPal,2/25/2024 6:23
1551,365914,146.67,Debit Card,3/9/2024 3:44
1552,322218,86.09,PayPal,9/18/2023 1:04
1553,388387,227.12,Bank Transfer,11/24/2023 8:02
1554,812972,680.04,PayPal,7/11/2024 19:19
1555,89394,655.82,Debit Card,5/31/2024 2:32
1556,463751,56.82,Credit Card,6/15/2024 20:17
1557,696022,440.73,Credit Card,7/31/2023 16:12
1558,369889,359.78,Credit Card,5/8/2024 21:12
1559,571930,730.42,Credit Card,8/19/2023 16:38
1560,830979,320.13,Credit Card,6/27/2024 2:43
1561,654168,441.91,Credit Card,3/26/2024 16:03
1562,940191,307.95,Credit Card,11/20/2023 2:38
1563,746809,994.89,Debit Card,1/6/2024 5:59
1564,297029,819.98,Debit Card,4/23/2024 12:45
1565,94274,194.03,PayPal,3/28/2024 16:12
1566,300662,448.57,Debit Card,8/21/2023 0:59
1567,338356,20.33,Debit Card,6/19/2024 19:13
1568,916648,411.82,PayPal,3/19/2024 11:48
1569,824467,344.12,Credit Card,9/13/2023 23:52
1570,810846,914.26,PayPal,5/29/2024 19:28
1571,562645,283.49,Debit Card,5/25/2024 11:38
1572,524420,217.84,Credit Card,3/23/2024 22:32
1573,396008,432.08,Credit Card,9/7/2023 16:35
1574,792130,468.26,Bank Transfer,3/19/2024 8:14
1575,586235,572.66,Bank Transfer,12/14/2023 23:03
1576,578315,61.34,PayPal,6/27/2024 22:25
1577,164569,564.16,PayPal,9/11/2023 3:17
1578,948257,711.36,Debit Card,6/13/2024 19:42
1579,478481,759.37,Debit Card,4/3/2024 23:24
1580,226164,484.97,Credit Card,6/16/2024 13:58
1581,673425,47.71,PayPal,12/11/2023 20:24
1582,527729,27.69,PayPal,9/10/2023 1:36
1583,599861,607.54,Bank Transfer,4/10/2024 16:37
1584,53013,297.32,Bank Transfer,7/17/2024 11:19
1585,980083,884.66,Credit Card,3/29/2024 3:11
1586,266091,507.15,Credit Card,12/31/2023 13:17
1587,138742,466.97,Bank Transfer,9/21/2023 3:27
1588,463770,398.24,PayPal,9/2/2023 15:50
1589,3134,76.58,Debit Card,12/5/2023 0:01
1590,510435,296.22,Bank Transfer,9/23/2023 2:13
1591,998759,637.5,Bank Transfer,12/8/2023 10:39
1592,34844,265.04,Debit Card,4/15/2024 0:48
1593,536836,206.95,Bank Transfer,7/14/2024 7:58
1594,555707,744.54,Credit Card,10/9/2023 8:37
1595,393607,611.18,PayPal,11/30/2023 4:57
1596,749931,580.34,Debit Card,8/6/2023 4:25
1597,898795,160.68,Credit Card,1/8/2024 4:12
1598,827363,528.73,Credit Card,3/22/2024 18:45
1599,941438,873.89,Credit Card,6/1/2024 7:51
1600,428363,478.78,Credit Card,2/8/2024 0:58
1601,772726,415.01,PayPal,4/14/2024 1:20
1602,819786,647.71,Credit Card,2/11/2024 1:54
1603,583595,62.58,Bank Transfer,1/25/2024 6:49
1604,376364,636.15,Credit Card,10/11/2023 3:00
1605,988898,562.59,Credit Card,8/28/2023 18:52
1606,944120,651.43,Credit Card,9/24/2023 5:29
1607,254148,754.65,Credit Card,12/6/2023 2:54
1608,917888,616.13,PayPal,7/4/2024 13:20
1609,543669,427.61,Debit Card,12/28/2023 12:30
1610,380239,76.92,Credit Card,12/5/2023 16:08
1611,726763,162.25,PayPal,3/15/2024 23:44
1612,645633,764.75,PayPal,2/12/2024 1:47
1613,836365,182.37,PayPal,11/5/2023 7:39
1614,97901,694.71,Credit Card,1/5/2024 6:28
1615,456579,969.62,Credit Card,7/30/2023 6:56
1616,223269,511.37,Credit Card,10/21/2023 1:48
1617,851374,546.39,Debit Card,7/28/2023 4:21
1618,383704,645.28,PayPal,2/11/2024 15:56
1619,144209,360.41,Bank Transfer,6/14/2024 9:24
1620,341633,984.28,Debit Card,5/17/2024 21:16
1621,501522,353.18,Credit Card,5/31/2024 9:47
1622,991089,804.65,Debit Card,2/1/2024 10:53
1623,416478,910.58,Credit Card,1/30/2024 17:26
1624,792552,214.11,Debit Card,1/24/2024 16:13
1625,487433,901.34,PayPal,5/4/2024 9:47
1626,65601,322.21,Bank Transfer,10/13/2023 13:19
1627,969265,901.85,Bank Transfer,2/4/2024 2:44
1628,651883,626.87,Credit Card,11/26/2023 0:49
1629,196871,999.75,Credit Card,4/12/2024 15:36
1630,190355,143.49,Bank Transfer,4/9/2024 10:29
1631,918979,967.75,Credit Card,12/22/2023 18:46
1632,481421,763.16,Debit Card,3/24/2024 16:58
1633,82489,892.62,Debit Card,8/26/2023 20:08
1634,409117,946.13,PayPal,1/12/2024 6:05
1635,502556,94.16,Bank Transfer,4/12/2024 9:16
1636,647635,156.41,Credit Card,5/16/2024 14:26
1637,362550,769.03,Bank Transfer,4/27/2024 8:09
1638,689968,244.79,Debit Card,5/12/2024 2:22
1639,391962,160.59,Bank Transfer,9/12/2023 20:40
1640,499488,298.78,PayPal,8/2/2023 1:45
1641,379328,133.93,Debit Card,8/25/2023 3:54
1642,59179,59.09,Debit Card,10/6/2023 5:22
1643,834357,532.82,Credit Card,9/19/2023 6:42
1644,693113,676.86,PayPal,10/2/2023 20:11
1645,990043,416.27,Bank Transfer,1/3/2024 0:19
1646,690376,372.83,PayPal,7/4/2024 14:24
1647,648642,180.59,Bank Transfer,11/25/2023 15:37
1648,182980,909.46,Bank Transfer,9/3/2023 5:20
1649,409878,487.72,Debit Card,8/23/2023 17:03
1650,306498,108.82,Credit Card,11/17/2023 7:11
1651,990909,280.57,Credit Card,5/14/2024 3:28
1652,971219,364.33,Credit Card,6/6/2024 8:52
1653,836628,154.69,Credit Card,4/15/2024 22:37
1654,512908,603.27,Debit Card,3/14/2024 19:25
1655,859938,498.57,Bank Transfer,7/10/2024 16:44
1656,560844,779.32,PayPal,3/15/2024 14:15
1657,655472,808.26,Debit Card,3/18/2024 3:38
1658,411821,509.11,PayPal,10/2/2023 7:46
1659,602834,285.33,PayPal,12/24/2023 16:36
1660,194340,549.11,PayPal,7/27/2023 14:37
1661,405424,113.04,Bank Transfer,9/15/2023 15:48
1662,386111,251.14,Debit Card,6/14/2024 10:26
1663,990744,364.83,PayPal,7/12/2024 18:33
1664,933601,934.22,Debit Card,4/13/2024 12:56
1665,94427,762.3,Debit Card,12/11/2023 2:16
1666,561164,62.63,Debit Card,2/20/2024 23:30
1667,210513,271.06,Credit Card,2/5/2024 20:08
1668,178730,215.21,Credit Card,6/30/2024 16:24
1669,177678,242.13,Credit Card,2/4/2024 7:33
1670,362427,51.59,Debit Card,8/1/2023 17:20
1671,715462,540.38,PayPal,8/23/2023 20:27
1672,848572,473.83,PayPal,8/5/2023 4:45
1673,25109,883.72,PayPal,11/7/2023 9:42
1674,126263,914.49,Bank Transfer,4/4/2024 2:13
1675,285468,168.45,Credit Card,12/24/2023 10:29
1676,150723,963.85,Credit Card,9/18/2023 4:04
1677,739115,319.3,Credit Card,12/6/2023 16:16
1678,662475,785.98,PayPal,6/28/2024 16:26
1679,152619,176.44,Debit Card,9/17/2023 14:20
1680,742616,370.94,PayPal,11/9/2023 4:01
1681,154313,873.27,Credit Card,11/9/2023 17:53
1682,384379,81.73,Bank Transfer,5/6/2024 21:47
1683,261759,344.09,Credit Card,7/8/2024 22:32
1684,57078,550.41,Debit Card,6/9/2024 18:16
1685,808890,400.98,Debit Card,4/19/2024 14:04
1686,325031,630.7,PayPal,5/4/2024 15:21
1687,363292,916.86,PayPal,11/22/2023 7:54
1688,142429,286.7,Credit Card,10/16/2023 3:38
1689,961402,840.17,Debit Card,12/21/2023 19:24
1690,146533,937.5,Debit Card,4/27/2024 10:07
1691,204561,851.23,Debit Card,9/9/2023 7:43
1692,801095,918.38,Debit Card,6/29/2024 15:27
1693,505637,849.21,Credit Card,7/12/2024 8:25
1694,207883,327.4,Bank Transfer,2/15/2024 15:25
1695,657470,346.69,Bank Transfer,3/8/2024 15:36
1696,748127,460.61,Debit Card,2/9/2024 22:55
1697,250905,276.85,Credit Card,11/24/2023 1:45
1698,899384,842.16,PayPal,4/10/2024 8:59
1699,272907,336.91,Bank Transfer,8/7/2023 23:35
1700,9284,514.46,PayPal,1/29/2024 15:28
1701,373442,829.05,Credit Card,3/25/2024 6:01
1702,884493,587.89,Debit Card,5/1/2024 1:37
1703,649072,285.36,Credit Card,5/19/2024 3:28
1704,986551,682.57,Debit Card,12/3/2023 2:30
1705,209738,910.12,Bank Transfer,10/7/2023 0:48
1706,403626,317.94,Debit Card,3/22/2024 9:16
1707,223116,817.13,Credit Card,9/6/2023 15:23
1708,980559,922.33,PayPal,6/24/2024 6:35
1709,170161,736.19,Bank Transfer,5/21/2024 8:39
1710,81888,522.59,Debit Card,9/4/2023 3:34
1711,614728,918.21,PayPal,3/15/2024 18:41
1712,643733,878.22,Credit Card,1/25/2024 20:10
1713,228886,76.39,Debit Card,12/22/2023 19:59
1714,684554,378.12,PayPal,11/22/2023 0:32
1715,486707,471.61,Credit Card,1/28/2024 4:04
1716,347955,205.7,Debit Card,7/18/2024 16:00
1717,133074,395.21,PayPal,4/15/2024 9:25
1718,166293,69.04,Bank Transfer,2/26/2024 17:49
1719,610291,804.16,PayPal,1/2/2024 22:59
1720,948456,967.08,Bank Transfer,7/11/2024 11:05
1721,318642,412.77,PayPal,12/8/2023 10:23
1722,738379,58.86,Debit Card,11/7/2023 19:21
1723,277843,742.62,Debit Card,1/5/2024 9:40
1724,349028,159.94,Bank Transfer,12/16/2023 13:40
1725,747745,533.12,Bank Transfer,10/5/2023 19:31
1726,948996,594.95,Credit Card,12/15/2023 7:47
1727,606235,387.67,PayPal,1/17/2024 12:32
1728,737597,963.23,Debit Card,1/31/2024 23:00
1729,80365,841.24,Debit Card,12/29/2023 3:59
1730,561369,839.17,Credit Card,10/26/2023 10:43
1731,457407,420.3,Bank Transfer,3/22/2024 11:01
1732,283801,620.35,Debit Card,12/21/2023 15:39
1733,458774,696.32,PayPal,5/16/2024 14:00
1734,27078,682.78,Bank Transfer,5/21/2024 5:10
1735,169989,568.57,PayPal,10/20/2023 8:50
1736,246551,814.28,PayPal,4/8/2024 21:14
1737,400036,178.22,Credit Card,4/30/2024 17:34
1738,680253,713.53,PayPal,2/3/2024 9:48
1739,227215,335.45,Debit Card,10/27/2023 16:58
1740,704182,251.88,Bank Transfer,4/5/2024 10:04
1741,141970,967.72,Bank Transfer,10/6/2023 9:14
1742,693463,434.33,Bank Transfer,9/30/2023 10:40
1743,767382,279.69,Credit Card,12/19/2023 3:52
1744,821540,815.63,Credit Card,2/29/2024 19:39
1745,954194,73.51,PayPal,10/4/2023 15:45
1746,617725,275.09,Debit Card,2/15/2024 7:40
1747,327046,578.01,Bank Transfer,7/10/2024 16:23
1748,590470,586.66,Bank Transfer,7/12/2024 15:35
1749,267351,265.48,Bank Transfer,1/14/2024 9:38
1750,496959,323.55,PayPal,8/3/2023 17:10
1751,217283,908.67,PayPal,3/20/2024 16:05
1752,998057,853.68,Bank Transfer,7/16/2024 18:33
1753,788348,778.52,Credit Card,10/18/2023 20:49
1754,271566,100.69,Debit Card,5/20/2024 6:29
1755,945298,972.22,PayPal,9/4/2023 4:13
1756,465979,12.95,PayPal,8/18/2023 23:08
1757,35199,793.59,Debit Card,3/28/2024 6:50
1758,815525,876,PayPal,11/16/2023 15:16
1759,865762,131.09,Debit Card,10/3/2023 4:18
1760,73678,347.62,Credit Card,7/28/2023 19:32
1761,246043,741.85,Bank Transfer,7/16/2024 7:27
1762,774732,424.65,Bank Transfer,5/8/2024 5:25
1763,207765,847.99,Bank Transfer,8/25/2023 18:00
1764,897993,207.47,Credit Card,4/7/2024 14:56
1765,625322,607.41,Bank Transfer,10/8/2023 14:08
1766,763102,844.96,Debit Card,10/5/2023 23:56
1767,611340,424.02,Bank Transfer,1/2/2024 15:35
1768,647156,281.28,PayPal,9/25/2023 23:58
1769,698512,996.49,Debit Card,12/11/2023 0:54
1770,926108,494.34,Debit Card,4/14/2024 19:56
1771,575373,730.59,Debit Card,7/20/2024 18:49
1772,451753,274.61,Debit Card,1/17/2024 10:40
1773,855293,105.67,Bank Transfer,12/21/2023 4:47
1774,389085,804.52,Debit Card,3/27/2024 8:31
1775,880421,366.37,PayPal,1/30/2024 21:49
1776,216788,593.2,Bank Transfer,3/30/2024 16:36
1777,630901,925,Debit Card,3/15/2024 5:30
1778,873276,801.88,Debit Card,4/25/2024 11:36
1779,486334,374.24,Debit Card,11/4/2023 15:54
1780,366312,26.65,Debit Card,8/29/2023 3:43
1781,364752,902.49,Credit Card,4/13/2024 15:11
1782,910822,131.8,PayPal,4/19/2024 9:56
1783,149463,979.85,Credit Card,11/18/2023 0:48
1784,638353,523.95,Credit Card,12/26/2023 16:48
1785,750093,843.61,Credit Card,10/16/2023 9:45
1786,191984,960.18,Bank Transfer,5/31/2024 8:16
1787,684284,505.55,Credit Card,6/23/2024 19:40
1788,963411,549.81,PayPal,9/6/2023 2:19
1789,224816,712.18,PayPal,7/17/2024 14:34
1790,295643,916.78,PayPal,11/7/2023 3:04
1791,427979,259.64,Debit Card,9/4/2023 10:31
1792,476311,466.08,Bank Transfer,5/11/2024 7:51
1793,794692,309.17,Debit Card,7/5/2024 14:29
1794,720961,388.38,Debit Card,12/29/2023 1:18
1795,619972,189.27,Debit Card,6/21/2024 10:11
1796,19912,13.52,Debit Card,5/14/2024 18:51
1797,572471,779.68,Credit Card,6/27/2024 21:48
1798,471319,912.64,Credit Card,2/11/2024 17:43
1799,566827,434.63,Bank Transfer,2/27/2024 18:54
1800,646035,104.13,Credit Card,7/27/2023 8:23
1801,549515,125.5,PayPal,2/13/2024 2:12
1802,262131,167.12,PayPal,2/18/2024 23:43
1803,898988,66.66,PayPal,12/7/2023 12:27
1804,875120,347.88,PayPal,9/18/2023 0:37
1805,899924,267.39,PayPal,11/27/2023 9:39
1806,9044,676.89,Debit Card,3/3/2024 3:27
1807,442750,222.24,Bank Transfer,7/31/2023 8:41
1808,690467,119.38,Bank Transfer,2/16/2024 19:10
1809,967495,849.25,Credit Card,4/10/2024 19:11
1810,677877,84.86,PayPal,4/18/2024 13:57
1811,511505,66.46,Debit Card,3/17/2024 22:06
1812,42180,619.8,Credit Card,1/22/2024 3:18
1813,608598,507.28,Bank Transfer,11/26/2023 17:34
1814,673063,640.85,Debit Card,9/10/2023 6:20
1815,806056,634.91,Bank Transfer,10/14/2023 2:35
1816,503736,403.82,PayPal,2/1/2024 5:57
1817,508764,36.73,Debit Card,4/15/2024 18:01
1818,455507,12.01,Credit Card,3/22/2024 10:49
1819,92145,175.08,Credit Card,8/13/2023 6:36
1820,264736,941.58,Credit Card,10/25/2023 19:23
1821,448860,280.75,PayPal,2/13/2024 10:53
1822,323780,163.55,Debit Card,3/30/2024 16:42
1823,807309,505.76,Credit Card,9/17/2023 0:18
1824,428714,778.21,Credit Card,9/17/2023 8:08
1825,398550,371.61,PayPal,11/11/2023 18:50
1826,716589,667.63,Bank Transfer,6/29/2024 7:09
1827,648298,23.58,Bank Transfer,4/27/2024 12:25
1828,106585,669.22,PayPal,9/6/2023 7:24
1829,176395,125.05,Credit Card,12/2/2023 8:47
1830,716294,899.4,Debit Card,12/9/2023 12:21
1831,11541,940.38,Bank Transfer,12/15/2023 19:35
1832,282233,446.85,Bank Transfer,11/2/2023 22:28
1833,458641,11.68,Bank Transfer,11/18/2023 3:51
1834,92757,139.29,Debit Card,5/1/2024 14:32
1835,332203,704.01,PayPal,3/15/2024 0:03
1836,112846,137.02,Debit Card,7/15/2024 13:05
1837,377108,80.88,PayPal,4/26/2024 22:20
1838,147168,724.35,PayPal,11/8/2023 15:16
1839,163939,985.64,PayPal,9/18/2023 15:00
1840,800854,505.75,Bank Transfer,6/10/2024 17:07
1841,912624,432.13,Bank Transfer,10/30/2023 1:41
1842,748511,322.55,Bank Transfer,2/22/2024 22:04
1843,932494,849.29,Bank Transfer,3/18/2024 21:54
1844,353949,427.88,Bank Transfer,10/19/2023 17:52
1845,752733,187.8,Credit Card,11/18/2023 17:15
1846,371569,117.14,Credit Card,10/6/2023 9:00
1847,773292,976.65,Debit Card,10/20/2023 5:39
1848,147649,11.24,Debit Card,8/8/2023 5:58
1849,270937,241.89,Credit Card,1/25/2024 6:02
1850,657182,22.38,Credit Card,9/14/2023 10:14
1851,885166,185.12,Bank Transfer,12/20/2023 2:31
1852,124848,488.47,Credit Card,12/15/2023 22:59
1853,872626,808.96,PayPal,5/27/2024 20:29
1854,882059,781.45,PayPal,12/10/2023 7:51
1855,751580,307,Debit Card,8/12/2023 6:54
1856,69029,162.63,Credit Card,3/17/2024 15:32
1857,110520,424.6,Credit Card,4/8/2024 18:58
1858,346615,550.17,Credit Card,6/9/2024 10:32
1859,983205,430.11,PayPal,7/10/2024 8:38
1860,326239,589.68,PayPal,5/13/2024 9:26
1861,170652,868.51,PayPal,11/1/2023 3:57
1862,972144,565.2,Debit Card,11/9/2023 21:24
1863,305851,382.42,PayPal,7/2/2024 17:44
1864,80923,354.43,Debit Card,10/24/2023 13:19
1865,846915,54.13,Credit Card,3/19/2024 23:34
1866,963335,258.57,Debit Card,11/17/2023 11:18
1867,827638,799.74,Credit Card,8/9/2023 0:31
1868,898856,598.45,Credit Card,1/3/2024 0:36
1869,589727,983.17,Bank Transfer,4/10/2024 10:56
1870,162253,417.11,Debit Card,2/25/2024 23:01
1871,543388,140.66,Credit Card,12/23/2023 14:10
1872,233218,624.37,Bank Transfer,10/30/2023 11:10
1873,222064,129.03,Bank Transfer,7/6/2024 9:22
1874,181740,305.8,PayPal,6/17/2024 21:20
1875,902383,227.31,Credit Card,12/28/2023 22:43
1876,721837,731.38,PayPal,9/25/2023 16:05
1877,830619,479.96,Bank Transfer,8/8/2023 14:33
1878,845823,500.42,PayPal,10/13/2023 10:46
1879,603411,600.81,Debit Card,5/15/2024 14:34
1880,377907,952.83,Bank Transfer,5/31/2024 15:30
1881,696608,34.13,Bank Transfer,7/3/2024 0:59
1882,999431,296.76,Credit Card,4/27/2024 5:29
1883,228257,124.46,Bank Transfer,10/6/2023 11:32
1884,776450,358.19,PayPal,7/21/2024 18:56
1885,879229,271.25,PayPal,2/14/2024 11:13
1886,179830,612.17,PayPal,2/14/2024 20:00
1887,571166,906.49,Debit Card,2/2/2024 17:19
1888,154958,931.95,Credit Card,4/28/2024 2:28
1889,936550,333.31,Bank Transfer,9/15/2023 17:02
1890,838714,903.14,Debit Card,3/25/2024 3:36
1891,461247,511.23,Credit Card,10/24/2023 0:39
1892,401857,133.48,Bank Transfer,3/24/2024 4:30
1893,300069,171.87,Credit Card,4/27/2024 12:11
1894,688790,916.05,PayPal,7/8/2024 18:36
1895,340813,858.57,Credit Card,10/31/2023 8:31
1896,483862,835.17,Credit Card,7/9/2024 19:28
1897,958598,909.47,Bank Transfer,10/5/2023 23:16
1898,906837,42.2,PayPal,3/6/2024 9:20
1899,432493,149.15,Bank Transfer,2/1/2024 11:32
1900,799020,796.05,Bank Transfer,7/3/2024 11:58
1901,951824,179.21,Bank Transfer,8/5/2023 18:52
1902,722802,752.09,PayPal,1/6/2024 11:46
1903,620446,622.52,Credit Card,2/4/2024 3:42
1904,825311,724.8,PayPal,6/21/2024 12:04
1905,278692,169.65,Credit Card,6/17/2024 22:27
1906,301950,739.24,Credit Card,11/6/2023 6:51
1907,721657,449.63,Credit Card,12/29/2023 1:29
1908,985396,897.81,Credit Card,11/14/2023 2:31
1909,851780,612.82,Bank Transfer,1/29/2024 8:42
1910,265944,784.32,Debit Card,1/6/2024 22:30
1911,185965,63.39,Debit Card,6/27/2024 23:26
1912,664447,717.84,Credit Card,2/13/2024 10:04
1913,564888,827.61,Credit Card,12/29/2023 8:25
1914,359010,525.38,Debit Card,5/27/2024 5:21
1915,553803,311.34,Debit Card,6/3/2024 22:19
1916,721254,469.19,Credit Card,7/13/2024 10:41
1917,166744,506.04,PayPal,8/3/2023 4:30
1918,826081,642.38,Credit Card,10/5/2023 8:21
1919,151912,351.87,Credit Card,3/1/2024 4:33
1920,711626,543.79,Credit Card,3/22/2024 14:06
1921,897975,595.76,PayPal,3/19/2024 9:44
1922,793865,138.92,PayPal,5/31/2024 10:31
1923,778496,740.81,Debit Card,12/29/2023 17:06
1924,502250,71.42,PayPal,1/30/2024 5:45
1925,517327,246.92,Bank Transfer,8/7/2023 17:02
1926,153182,317.2,Debit Card,4/18/2024 9:04
1927,200586,704.4,Credit Card,6/10/2024 3:40
1928,96794,15.39,Credit Card,12/23/2023 1:41
1929,747185,704.33,PayPal,10/6/2023 10:17
1930,956422,227.88,Bank Transfer,3/28/2024 3:48
1931,900583,489.91,Debit Card,5/10/2024 19:44
1932,342018,403.19,Bank Transfer,7/25/2023 1:21
1933,115036,783.42,Debit Card,5/11/2024 19:43
1934,518653,639.48,Bank Transfer,11/29/2023 18:35
1935,626083,768.07,Debit Card,2/27/2024 3:08
1936,214102,813.54,Bank Transfer,8/10/2023 17:46
1937,952118,359.53,PayPal,4/29/2024 4:01
1938,423537,31.46,Credit Card,6/15/2024 18:04
1939,469972,243.3,PayPal,4/11/2024 0:02
1940,580727,109.92,Bank Transfer,1/31/2024 20:29
1941,345173,670.63,Credit Card,10/10/2023 3:50
1942,876125,867.82,Credit Card,2/10/2024 15:35
1943,466723,389.27,Bank Transfer,1/14/2024 6:42
1944,648249,98.09,Debit Card,11/20/2023 3:15
1945,778846,609.03,PayPal,10/12/2023 14:17
1946,113109,550.65,Debit Card,8/16/2023 15:22
1947,911430,607.45,Debit Card,8/24/2023 8:53
1948,425386,646.53,Bank Transfer,9/20/2023 16:09
1949,587201,454.45,Debit Card,6/2/2024 21:21
1950,944154,383.14,Bank Transfer,10/29/2023 22:24
1951,969487,582.95,Bank Transfer,8/15/2023 21:48
1952,415031,17.8,Credit Card,12/3/2023 13:18
1953,723755,582.88,Debit Card,7/31/2023 16:41
1954,26748,74.94,Debit Card,6/12/2024 0:24
1955,837063,233.74,Credit Card,10/2/2023 8:02
1956,114907,365.51,Credit Card,1/24/2024 4:02
1957,939049,909.08,Credit Card,2/27/2024 23:17
1958,976543,791.5,Credit Card,4/5/2024 21:18
1959,529906,876.92,Debit Card,2/5/2024 0:58
1960,769426,937.71,Debit Card,1/21/2024 16:24
1961,912771,571.15,Bank Transfer,4/16/2024 18:10
1962,263855,118.67,Bank Transfer,4/27/2024 14:50
1963,946479,899.78,Bank Transfer,5/4/2024 9:40
1964,36234,537.72,PayPal,10/4/2023 6:02
1965,401935,141.51,Credit Card,7/13/2024 17:29
1966,157158,44.08,Bank Transfer,6/7/2024 6:30
1967,127738,395.03,Debit Card,6/17/2024 13:28
1968,538561,686.58,Debit Card,11/3/2023 7:39
1969,563708,409.13,Credit Card,10/31/2023 12:14
1970,584242,468.76,PayPal,8/8/2023 20:39
1971,64772,236.55,Bank Transfer,9/12/2023 9:50
1972,686642,116.9,PayPal,1/22/2024 7:25
1973,83660,603.34,Credit Card,1/25/2024 11:41
1974,879257,56.55,Debit Card,2/26/2024 18:15
1975,569183,371.99,PayPal,2/7/2024 6:14
1976,600473,908.16,Credit Card,10/28/2023 10:28
1977,621755,494.78,Bank Transfer,4/15/2024 15:21
1978,167140,242.77,PayPal,6/23/2024 5:49
1979,445094,973.64,Credit Card,9/5/2023 8:25
1980,268351,354.5,Bank Transfer,2/24/2024 4:06
1981,870299,592.91,Debit Card,10/9/2023 0:09
1982,107867,801.78,PayPal,4/19/2024 8:06
1983,318731,578.06,Bank Transfer,3/16/2024 20:16
1984,386705,299.14,Debit Card,6/14/2024 15:14
